iso2c,country,year,di_state,no_RandR
GH,Ghana,1999,No Explicit DI,Data Available
GH,Ghana,2000,No Explicit DI,Data Available
GH,Ghana,2001,No Explicit DI,Data Available
GH,Ghana,2002,No Explicit DI,Data Available
GH,Ghana,2003,No Explicit DI,Data Available
GH,Ghana,2004,No Explicit DI,Data Available
GH,Ghana,2005,No Explicit DI,Data Available
GH,Ghana,2006,No Explicit DI,Data Available
GH,Ghana,2007,No Explicit DI,Data Available
GR,Greece,1970,No Explicit DI,Data Available
GR,Greece,1971,No Explicit DI,Data Available
GR,Greece,1972,No Explicit DI,Data Available
GR,Greece,1973,No Explicit DI,Data Available
GR,Greece,1974,No Explicit DI,Data Available
GR,Greece,1975,No Explicit DI,Data Available
GR,Greece,1976,No Explicit DI,Data Available
GR,Greece,1977,No Explicit DI,Data Available
GR,Greece,1978,No Explicit DI,Data Available
GR,Greece,1979,No Explicit DI,Data Available
GR,Greece,1980,No Explicit DI,Data Available
GR,Greece,1981,No Explicit DI,Data Available
GR,Greece,1982,No Explicit DI,Data Available
GR,Greece,1983,No Explicit DI,Data Available
GR,Greece,1984,No Explicit DI,Data Available
GR,Greece,1985,No Explicit DI,Data Available
GR,Greece,1986,No Explicit DI,Data Available
GR,Greece,1987,No Explicit DI,Data Available
GR,Greece,1988,No Explicit DI,Data Available
GR,Greece,1989,No Explicit DI,Data Available
GR,Greece,1990,No Explicit DI,Data Available
GR,Greece,1991,No Explicit DI,Data Available
GR,Greece,1992,No Explicit DI,Data Available
GR,Greece,1993,No Explicit DI,Data Available
GR,Greece,1994,No Explicit DI,Data Available
GR,Greece,1995,Special./Indp.,Data Available
GR,Greece,1996,Special./Indp.,Data Available
GR,Greece,1997,Special./Indp.,Data Available
GR,Greece,1998,Special./Indp.,Data Available
GR,Greece,1999,Special./Indp.,Data Available
GR,Greece,2000,Special./Indp.,Data Available
GR,Greece,2001,Special./Indp.,Data Available
GR,Greece,2002,Special./Indp.,Data Available
GR,Greece,2003,Special./Indp.,Data Available
GR,Greece,2004,Special./Indp.,Data Available
GR,Greece,2005,Special./Indp.,Data Available
GR,Greece,2006,Special./Indp.,Data Available
GR,Greece,2007,Special./Indp.,Data Available
GD,Grenada,1974,No Explicit DI,No Crisis Data
GD,Grenada,1975,No Explicit DI,No Crisis Data
GD,Grenada,1976,No Explicit DI,No Crisis Data
GD,Grenada,1977,No Explicit DI,No Crisis Data
GD,Grenada,1978,No Explicit DI,No Crisis Data
GD,Grenada,1979,No Explicit DI,No Crisis Data
GD,Grenada,1980,No Explicit DI,No Crisis Data
GD,Grenada,1981,No Explicit DI,No Crisis Data
GD,Grenada,1982,No Explicit DI,No Crisis Data
GD,Grenada,1983,No Explicit DI,No Crisis Data
GD,Grenada,1984,No Explicit DI,No Crisis Data
GD,Grenada,1985,No Explicit DI,No Crisis Data
GD,Grenada,1986,No Explicit DI,No Crisis Data
GD,Grenada,1987,No Explicit DI,No Crisis Data
GD,Grenada,1988,No Explicit DI,No Crisis Data
GD,Grenada,1989,No Explicit DI,No Crisis Data
GD,Grenada,1990,No Explicit DI,No Crisis Data
GD,Grenada,1991,No Explicit DI,No Crisis Data
GD,Grenada,1992,No Explicit DI,No Crisis Data
GD,Grenada,1993,No Explicit DI,No Crisis Data
GD,Grenada,1994,No Explicit DI,No Crisis Data
GD,Grenada,1995,No Explicit DI,No Crisis Data
GD,Grenada,1996,No Explicit DI,No Crisis Data
GD,Grenada,1997,No Explicit DI,No Crisis Data
GD,Grenada,1998,No Explicit DI,No Crisis Data
GD,Grenada,1999,No Explicit DI,No Crisis Data
GD,Grenada,2000,No Explicit DI,No Crisis Data
GD,Grenada,2001,No Explicit DI,No Crisis Data
GD,Grenada,2002,No Explicit DI,No Crisis Data
GD,Grenada,2003,No Explicit DI,No Crisis Data
GD,Grenada,2004,No Explicit DI,No Crisis Data
GD,Grenada,2005,No Explicit DI,No Crisis Data
GD,Grenada,2006,No Explicit DI,No Crisis Data
GD,Grenada,2007,No Explicit DI,No Crisis Data
GT,Guatemala,1970,No Explicit DI,Data Available
GT,Guatemala,1971,No Explicit DI,Data Available
GT,Guatemala,1972,No Explicit DI,Data Available
GT,Guatemala,1973,No Explicit DI,Data Available
GT,Guatemala,1974,No Explicit DI,Data Available
GT,Guatemala,1975,No Explicit DI,Data Available
GT,Guatemala,1976,No Explicit DI,Data Available
GT,Guatemala,1977,No Explicit DI,Data Available
GT,Guatemala,1978,No Explicit DI,Data Available
GT,Guatemala,1979,No Explicit DI,Data Available
GT,Guatemala,1980,No Explicit DI,Data Available
GT,Guatemala,1981,No Explicit DI,Data Available
GT,Guatemala,1982,No Explicit DI,Data Available
GT,Guatemala,1983,No Explicit DI,Data Available
GT,Guatemala,1984,No Explicit DI,Data Available
GT,Guatemala,1985,No Explicit DI,Data Available
GT,Guatemala,1986,No Explicit DI,Data Available
GT,Guatemala,1987,No Explicit DI,Data Available
GT,Guatemala,1988,No Explicit DI,Data Available
GT,Guatemala,1989,No Explicit DI,Data Available
GT,Guatemala,1990,No Explicit DI,Data Available
GT,Guatemala,1991,No Explicit DI,Data Available
GT,Guatemala,1992,No Explicit DI,Data Available
GT,Guatemala,1993,No Explicit DI,Data Available
GT,Guatemala,1994,No Explicit DI,Data Available
GT,Guatemala,1995,No Explicit DI,Data Available
GT,Guatemala,1996,No Explicit DI,Data Available
GT,Guatemala,1997,No Explicit DI,Data Available
GT,Guatemala,1998,No Explicit DI,Data Available
GT,Guatemala,1999,Special./Indp.,Data Available
GT,Guatemala,2000,Special./Indp.,Data Available
GT,Guatemala,2001,Special./Indp.,Data Available
GT,Guatemala,2002,Special./Indp.,Data Available
GT,Guatemala,2003,Special./Indp.,Data Available
GT,Guatemala,2004,Special./Indp.,Data Available
GT,Guatemala,2005,Special./Indp.,Data Available
GT,Guatemala,2006,Special./Indp.,Data Available
GT,Guatemala,2007,Special./Indp.,Data Available
GN,Guinea,1970,No Explicit DI,No Crisis Data
GN,Guinea,1971,No Explicit DI,No Crisis Data
GN,Guinea,1972,No Explicit DI,No Crisis Data
GN,Guinea,1973,No Explicit DI,No Crisis Data
GN,Guinea,1974,No Explicit DI,No Crisis Data
GN,Guinea,1975,No Explicit DI,No Crisis Data
GN,Guinea,1976,No Explicit DI,No Crisis Data
GN,Guinea,1977,No Explicit DI,No Crisis Data
GN,Guinea,1978,No Explicit DI,No Crisis Data
GN,Guinea,1979,No Explicit DI,No Crisis Data
GN,Guinea,1980,No Explicit DI,No Crisis Data
GN,Guinea,1981,No Explicit DI,No Crisis Data
GN,Guinea,1982,No Explicit DI,No Crisis Data
GN,Guinea,1983,No Explicit DI,No Crisis Data
GN,Guinea,1984,No Explicit DI,No Crisis Data
GN,Guinea,1985,No Explicit DI,No Crisis Data
GN,Guinea,1986,No Explicit DI,No Crisis Data
GN,Guinea,1987,No Explicit DI,No Crisis Data
GN,Guinea,1988,No Explicit DI,No Crisis Data
GN,Guinea,1989,No Explicit DI,No Crisis Data
GN,Guinea,1990,No Explicit DI,No Crisis Data
GN,Guinea,1991,No Explicit DI,No Crisis Data
GN,Guinea,1992,No Explicit DI,No Crisis Data
GN,Guinea,1993,No Explicit DI,No Crisis Data
GN,Guinea,1994,No Explicit DI,No Crisis Data
GN,Guinea,1995,No Explicit DI,No Crisis Data
GN,Guinea,1996,No Explicit DI,No Crisis Data
GN,Guinea,1997,No Explicit DI,No Crisis Data
GN,Guinea,1998,No Explicit DI,No Crisis Data
GN,Guinea,1999,No Explicit DI,No Crisis Data
GN,Guinea,2000,No Explicit DI,No Crisis Data
GN,Guinea,2001,No Explicit DI,No Crisis Data
GN,Guinea,2002,No Explicit DI,No Crisis Data
GN,Guinea,2003,No Explicit DI,No Crisis Data
GN,Guinea,2004,No Explicit DI,No Crisis Data
GN,Guinea,2005,No Explicit DI,No Crisis Data
GN,Guinea,2006,No Explicit DI,No Crisis Data
GN,Guinea,2007,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1974,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1975,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1976,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1977,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1978,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1979,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1980,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1981,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1982,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1983,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1984,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1985,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1986,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1987,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1988,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1989,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1990,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1991,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1992,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1993,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1994,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1995,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1996,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1997,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1998,No Explicit DI,No Crisis Data
GW,Guinea Bissau,1999,No Explicit DI,No Crisis Data
GW,Guinea Bissau,2000,No Explicit DI,No Crisis Data
GW,Guinea Bissau,2001,No Explicit DI,No Crisis Data
GW,Guinea Bissau,2002,No Explicit DI,No Crisis Data
GW,Guinea Bissau,2003,No Explicit DI,No Crisis Data
GW,Guinea Bissau,2004,No Explicit DI,No Crisis Data
GW,Guinea Bissau,2005,No Explicit DI,No Crisis Data
GW,Guinea Bissau,2006,No Explicit DI,No Crisis Data
GW,Guinea Bissau,2007,No Explicit DI,No Crisis Data
GY,Guyana,1970,No Explicit DI,No Crisis Data
GY,Guyana,1971,No Explicit DI,No Crisis Data
GY,Guyana,1972,No Explicit DI,No Crisis Data
GY,Guyana,1973,No Explicit DI,No Crisis Data
GY,Guyana,1974,No Explicit DI,No Crisis Data
GY,Guyana,1975,No Explicit DI,No Crisis Data
GY,Guyana,1976,No Explicit DI,No Crisis Data
GY,Guyana,1977,No Explicit DI,No Crisis Data
GY,Guyana,1978,No Explicit DI,No Crisis Data
GY,Guyana,1979,No Explicit DI,No Crisis Data
GY,Guyana,1980,No Explicit DI,No Crisis Data
GY,Guyana,1981,No Explicit DI,No Crisis Data
GY,Guyana,1982,No Explicit DI,No Crisis Data
GY,Guyana,1983,No Explicit DI,No Crisis Data
GY,Guyana,1984,No Explicit DI,No Crisis Data
GY,Guyana,1985,No Explicit DI,No Crisis Data
GY,Guyana,1986,No Explicit DI,No Crisis Data
GY,Guyana,1987,No Explicit DI,No Crisis Data
GY,Guyana,1988,No Explicit DI,No Crisis Data
GY,Guyana,1989,No Explicit DI,No Crisis Data
GY,Guyana,1990,No Explicit DI,No Crisis Data
GY,Guyana,1991,No Explicit DI,No Crisis Data
GY,Guyana,1992,No Explicit DI,No Crisis Data
GY,Guyana,1993,No Explicit DI,No Crisis Data
GY,Guyana,1994,No Explicit DI,No Crisis Data
GY,Guyana,1995,No Explicit DI,No Crisis Data
GY,Guyana,1996,No Explicit DI,No Crisis Data
GY,Guyana,1997,No Explicit DI,No Crisis Data
GY,Guyana,1998,No Explicit DI,No Crisis Data
GY,Guyana,1999,No Explicit DI,No Crisis Data
GY,Guyana,2000,No Explicit DI,No Crisis Data
GY,Guyana,2001,No Explicit DI,No Crisis Data
GY,Guyana,2002,No Explicit DI,No Crisis Data
GY,Guyana,2003,No Explicit DI,No Crisis Data
GY,Guyana,2004,No Explicit DI,No Crisis Data
GY,Guyana,2005,No Explicit DI,No Crisis Data
GY,Guyana,2006,No Explicit DI,No Crisis Data
GY,Guyana,2007,No Explicit DI,No Crisis Data
HT,Haiti,1970,No Explicit DI,No Crisis Data
HT,Haiti,1971,No Explicit DI,No Crisis Data
HT,Haiti,1972,No Explicit DI,No Crisis Data
HT,Haiti,1973,No Explicit DI,No Crisis Data
HT,Haiti,1974,No Explicit DI,No Crisis Data
HT,Haiti,1975,No Explicit DI,No Crisis Data
HT,Haiti,1976,No Explicit DI,No Crisis Data
HT,Haiti,1977,No Explicit DI,No Crisis Data
HT,Haiti,1978,No Explicit DI,No Crisis Data
HT,Haiti,1979,No Explicit DI,No Crisis Data
HT,Haiti,1980,No Explicit DI,No Crisis Data
HT,Haiti,1981,No Explicit DI,No Crisis Data
HT,Haiti,1982,No Explicit DI,No Crisis Data
HT,Haiti,1983,No Explicit DI,No Crisis Data
HT,Haiti,1984,No Explicit DI,No Crisis Data
HT,Haiti,1985,No Explicit DI,No Crisis Data
HT,Haiti,1986,No Explicit DI,No Crisis Data
HT,Haiti,1987,No Explicit DI,No Crisis Data
HT,Haiti,1988,No Explicit DI,No Crisis Data
HT,Haiti,1989,No Explicit DI,No Crisis Data
HT,Haiti,1990,No Explicit DI,No Crisis Data
HT,Haiti,1991,No Explicit DI,No Crisis Data
HT,Haiti,1992,No Explicit DI,No Crisis Data
HT,Haiti,1993,No Explicit DI,No Crisis Data
HT,Haiti,1994,No Explicit DI,No Crisis Data
HT,Haiti,1995,No Explicit DI,No Crisis Data
HT,Haiti,1996,No Explicit DI,No Crisis Data
HT,Haiti,1997,No Explicit DI,No Crisis Data
HT,Haiti,1998,No Explicit DI,No Crisis Data
HT,Haiti,1999,No Explicit DI,No Crisis Data
HT,Haiti,2000,No Explicit DI,No Crisis Data
HT,Haiti,2001,No Explicit DI,No Crisis Data
HT,Haiti,2002,No Explicit DI,No Crisis Data
HT,Haiti,2003,No Explicit DI,No Crisis Data
HT,Haiti,2004,No Explicit DI,No Crisis Data
HT,Haiti,2005,No Explicit DI,No Crisis Data
HT,Haiti,2006,No Explicit DI,No Crisis Data
HT,Haiti,2007,No Explicit DI,No Crisis Data
HN,Honduras,1970,No Explicit DI,Data Available
HN,Honduras,1971,No Explicit DI,Data Available
HN,Honduras,1972,No Explicit DI,Data Available
HN,Honduras,1973,No Explicit DI,Data Available
HN,Honduras,1974,No Explicit DI,Data Available
HN,Honduras,1975,No Explicit DI,Data Available
HN,Honduras,1976,No Explicit DI,Data Available
HN,Honduras,1977,No Explicit DI,Data Available
HN,Honduras,1978,No Explicit DI,Data Available
HN,Honduras,1979,No Explicit DI,Data Available
HN,Honduras,1980,No Explicit DI,Data Available
HN,Honduras,1981,No Explicit DI,Data Available
HN,Honduras,1982,No Explicit DI,Data Available
HN,Honduras,1983,No Explicit DI,Data Available
HN,Honduras,1984,No Explicit DI,Data Available
HN,Honduras,1985,No Explicit DI,Data Available
HN,Honduras,1986,No Explicit DI,Data Available
HN,Honduras,1987,No Explicit DI,Data Available
HN,Honduras,1988,No Explicit DI,Data Available
HN,Honduras,1989,No Explicit DI,Data Available
HN,Honduras,1990,No Explicit DI,Data Available
HN,Honduras,1991,No Explicit DI,Data Available
HN,Honduras,1992,No Explicit DI,Data Available
HN,Honduras,1993,No Explicit DI,Data Available
HN,Honduras,1994,No Explicit DI,Data Available
HN,Honduras,1995,No Explicit DI,Data Available
HN,Honduras,1996,No Explicit DI,Data Available
HN,Honduras,1997,No Explicit DI,Data Available
HN,Honduras,1998,No Explicit DI,Data Available
HN,Honduras,1999,Ministry of Finance,Data Available
HN,Honduras,2000,Ministry of Finance,Data Available
HN,Honduras,2001,Ministry of Finance,Data Available
HN,Honduras,2002,Ministry of Finance,Data Available
HN,Honduras,2003,Ministry of Finance,Data Available
HN,Honduras,2004,Ministry of Finance,Data Available
HN,Honduras,2005,Ministry of Finance,Data Available
HN,Honduras,2006,Ministry of Finance,Data Available
HN,Honduras,2007,Ministry of Finance,Data Available
HK,Hong Kong,1970,No Explicit DI,No Crisis Data
HK,Hong Kong,1971,No Explicit DI,No Crisis Data
HK,Hong Kong,1972,No Explicit DI,No Crisis Data
HK,Hong Kong,1973,No Explicit DI,No Crisis Data
HK,Hong Kong,1974,No Explicit DI,No Crisis Data
HK,Hong Kong,1975,No Explicit DI,No Crisis Data
HK,Hong Kong,1976,No Explicit DI,No Crisis Data
HK,Hong Kong,1977,No Explicit DI,No Crisis Data
HK,Hong Kong,1978,No Explicit DI,No Crisis Data
HK,Hong Kong,1979,No Explicit DI,No Crisis Data
HK,Hong Kong,1980,No Explicit DI,No Crisis Data
HK,Hong Kong,1981,No Explicit DI,No Crisis Data
HK,Hong Kong,1982,No Explicit DI,No Crisis Data
HK,Hong Kong,1983,No Explicit DI,No Crisis Data
HK,Hong Kong,1984,No Explicit DI,No Crisis Data
HK,Hong Kong,1985,No Explicit DI,No Crisis Data
HK,Hong Kong,1986,No Explicit DI,No Crisis Data
HK,Hong Kong,1987,No Explicit DI,No Crisis Data
HK,Hong Kong,1988,No Explicit DI,No Crisis Data
HK,Hong Kong,1989,No Explicit DI,No Crisis Data
HK,Hong Kong,1990,No Explicit DI,No Crisis Data
HK,Hong Kong,1991,No Explicit DI,No Crisis Data
HK,Hong Kong,1992,No Explicit DI,No Crisis Data
HK,Hong Kong,1993,No Explicit DI,No Crisis Data
HK,Hong Kong,1994,No Explicit DI,No Crisis Data
HK,Hong Kong,1995,No Explicit DI,No Crisis Data
HK,Hong Kong,1996,No Explicit DI,No Crisis Data
HK,Hong Kong,1997,No Explicit DI,No Crisis Data
HK,Hong Kong,1998,No Explicit DI,No Crisis Data
HK,Hong Kong,1999,No Explicit DI,No Crisis Data
HK,Hong Kong,2000,No Explicit DI,No Crisis Data
HK,Hong Kong,2001,No Explicit DI,No Crisis Data
HK,Hong Kong,2002,No Explicit DI,No Crisis Data
HK,Hong Kong,2003,No Explicit DI,No Crisis Data
HK,Hong Kong,2004,No Explicit DI,No Crisis Data
HK,Hong Kong,2005,No Explicit DI,No Crisis Data
HK,Hong Kong,2006,Special./Indp.,No Crisis Data
HK,Hong Kong,2007,Special./Indp.,No Crisis Data
HU,Hungary,1970,No Explicit DI,Data Available
HU,Hungary,1971,No Explicit DI,Data Available
HU,Hungary,1972,No Explicit DI,Data Available
HU,Hungary,1973,No Explicit DI,Data Available
HU,Hungary,1974,No Explicit DI,Data Available
HU,Hungary,1975,No Explicit DI,Data Available
HU,Hungary,1976,No Explicit DI,Data Available
HU,Hungary,1977,No Explicit DI,Data Available
HU,Hungary,1978,No Explicit DI,Data Available
HU,Hungary,1979,No Explicit DI,Data Available
HU,Hungary,1980,No Explicit DI,Data Available
HU,Hungary,1981,No Explicit DI,Data Available
HU,Hungary,1982,No Explicit DI,Data Available
HU,Hungary,1983,No Explicit DI,Data Available
HU,Hungary,1984,No Explicit DI,Data Available
HU,Hungary,1985,No Explicit DI,Data Available
HU,Hungary,1986,No Explicit DI,Data Available
HU,Hungary,1987,No Explicit DI,Data Available
HU,Hungary,1988,No Explicit DI,Data Available
HU,Hungary,1989,No Explicit DI,Data Available
HU,Hungary,1990,No Explicit DI,Data Available
HU,Hungary,1991,No Explicit DI,Data Available
HU,Hungary,1992,No Explicit DI,Data Available
HU,Hungary,1993,Special./Indp.,Data Available
HU,Hungary,1994,Special./Indp.,Data Available
HU,Hungary,1995,Special./Indp.,Data Available
HU,Hungary,1996,Special./Indp.,Data Available
HU,Hungary,1997,Special./Indp.,Data Available
HU,Hungary,1998,Special./Indp.,Data Available
HU,Hungary,1999,Special./Indp.,Data Available
HU,Hungary,2000,Special./Indp.,Data Available
HU,Hungary,2001,Special./Indp.,Data Available
HU,Hungary,2002,Special./Indp.,Data Available
HU,Hungary,2003,Special./Indp.,Data Available
HU,Hungary,2004,Special./Indp.,Data Available
HU,Hungary,2005,Special./Indp.,Data Available
HU,Hungary,2006,Special./Indp.,Data Available
HU,Hungary,2007,Special./Indp.,Data Available
IS,Iceland,1970,No Explicit DI,Data Available
IS,Iceland,1971,No Explicit DI,Data Available
IS,Iceland,1972,No Explicit DI,Data Available
IS,Iceland,1973,No Explicit DI,Data Available
IS,Iceland,1974,No Explicit DI,Data Available
IS,Iceland,1975,No Explicit DI,Data Available
IS,Iceland,1976,No Explicit DI,Data Available
IS,Iceland,1977,No Explicit DI,Data Available
IS,Iceland,1978,No Explicit DI,Data Available
IS,Iceland,1979,No Explicit DI,Data Available
IS,Iceland,1980,No Explicit DI,Data Available
IS,Iceland,1981,No Explicit DI,Data Available
IS,Iceland,1982,No Explicit DI,Data Available
IS,Iceland,1983,No Explicit DI,Data Available
IS,Iceland,1984,No Explicit DI,Data Available
IS,Iceland,1985,Special./Indp.,Data Available
IS,Iceland,1986,Special./Indp.,Data Available
IS,Iceland,1987,Special./Indp.,Data Available
